X,Y,OBJECTID_1,OBJECTID,CompanyID,County,FacilityNa,Address,ProductsSe,Employees,YrEst,Latitude,Longitude,ImportKBIF,CompanyNam,Phone,Website,ByProducts,ModDate,Mfg,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,Main_NAICS,NAICS6,NAICSNatlI,NAICSNat_1,fPotMfgAsp,YrRmvd,ESRI_OID
-9528052.27315809,4634810.24491624,59,59,001t0000003sn4w,Oldham,Advanced Cancer Therapeutics LLC,"13211 Wellington Way, Goshen, KY 40026 United States",Biopharmaceutical company dedicated to advancing novel therapeutics for the prevention and treatment of cancer through its innovative business relationship with the UofL's James Graham Brown Cancer Center.,0,2007,38.391,-85.591945,309907900,Advanced Cancer Therapeutics LLC,502-589-6404,www.advancedcancertherapeutics.com, ,2022/01/04 00:00:00+00,0,541711, , , , , ,541711,541711,Research and Development in Biotechnology,Research and Development in Biotechnology,0,0,828
-9696231.79784465,4515562.44609482,60,60,001t0000003sjW4,McLean,Advanced Drainage Systems Inc,"121 Buck Creek Church Rd, Calhoun, KY 42327 United States",Corrugated plastic pipes,85,1977,37.546524,-87.102727,1829,Advanced Drainage Systems Inc,270-733-4324,www.ADS-pipe.com, ,2021/11/11 00:00:00+00,1,326122, , , , , ,326122,326122,Plastics Pipe and Pipe Fitting Manufacturing,Plastics Pipe and Pipe Fitting Manufacturing,0,0,279
-9546017.79558994,4610976.34811738,61,61,001t0000006zgjC,Jefferson,"Advanced Energy Materials, LLC","311 E Lee St, Louisville, KY 40208 United States",Developing high performance catalysts and absorbents using nanowire based materials,9,2009,38.222993,-85.753332,700734600,"Advanced Energy Materials, LLC",(502) 296-4469,www.advancedenergymat.com, ,2022/06/21 00:00:00+00,1,325199, , , , , ,325199,325199,All Other Basic Organic Chemical Manufacturing,All Other Basic Organic Chemical Mfg.,0,0,252
-9532095.62005698,4620559.05175448,62,62,001t0000003sgyZ,Jefferson,Advanced Genomic Technology LLC,"5100 US Highway 42, Unit 433, Louisville, KY 40241-6052 United States",R&D micro-RNAs in blood plasma,2,2014,38.290589,-85.628267,514523901,Advanced Genomic Technology LLC,502-228-5438,www.advancedgenomictechnology.com, ,2021/10/06 00:00:00+00,0,541711, , , , , ,541711,541711,Research and Development in Biotechnology,Research and Development in Biotechnology,0,0,828
-9371506.2959204,4582437.95540441,63,63,001t0000003sknQ,Clark,Advanced Green Components LLC,"4005 Corporate Dr, Winchester, KY 40391-9680 United States",Produces forgings and machined rings for tapered roller bearings; produce outer and inner rings for tapered wheel bearings,40,1997,38.021312,-84.185669,6412,"Advanced Green Components, LLC",(859) 737-6016,www.advgreen.com, ,2021/12/07 00:00:00+00,1,332111,339991, , , , ,332111,332111,Iron and Steel Forging,Iron and Steel Forging,0,0,327
-9417926.43374327,4718076.4899185,64,64,001t0000003sljR,Boone,Advanced Insulation Concepts Inc,"8055 Production Dr, Florence, KY 41042 United States","Cooler and freezer insulating panels and doors. ISOWALL brand  insulating panels for refridgerated and other temperature controlled spaces, insulrock brand insulating panels for fire resistant wall systems, Regent brand cold storage doors.",20,1977,38.97489,-84.602668,1392,Advanced Insulation Concepts Inc,859-342-8550,www.aicinsulate.com, ,2022/02/21 00:00:00+00,1,326140,327993, , , , ,326140,326140,Polystyrene Foam Product Manufacturing,Polystyrene Foam Product Manufacturing,0,0,281
-9551614.71863694,4610057.33266107,65,65,001t0000003sl3K,Jefferson,Advance Distribution Services Inc,"2349 Millers Lane, Louisville, KY 40216-5013 United States",Third party logistics provider that specializes in distribution and supply chain management services,50,1969,38.216507,-85.80361,15,Advance Distribution Services Inc,502-449-1720,www.advancedistribution.com, ,2022/02/21 00:00:00+00,0,541614,561910,493110, , , ,541614,541614,"Process, Physical Distribution, and Logistics Consulting Services",Process and Logistics Consulting Services,0,0,824
-9544213.7517241,4615814.92696738,66,66,001t0000003slqq,Jefferson,Advance Ready Mix Concrete Inc,"161 N Shelby St, Louisville, KY 40202 United States",Ready-mixed concrete,97,1981,38.257132,-85.737126,2791,Advance Ready Mix Concrete Inc,5025871881,www.advancereadymix.com, ,2022/03/30 00:00:00+00,1,327320, , , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9403206.20900871,4738224.68184436,67,67,001t0000003slix,Campbell,Advertiser Printers Inc,"320 Clay St, Dayton, KY 41074-1288 United States",Commercial offset printing/binding,28,1939,39.115459,-84.470434,1324,Advertiser Printers Inc,859-431-4901,www.apiprint.com, ,2021/12/01 00:00:00+00,1,323111,323120, , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9436981.20839465,4529065.84112516,68,68,001t0000003sjEi,Boyle,Advocate Messenger,"330 S 4th St, Danville, KY 40422-2033 United States",Newspaper publishing,10,1865,37.642638,-84.77384,1307,Advocate Messenger,859-236-2551,www.amnews.com, ,2022/01/04 00:00:00+00,1,511110,323111, , , , ,511110,511110,Newspaper Publishers,Newspaper Publishers,1,0,700
-9783013.48857303,4455432.67208912,69,69,001t0000009M6n3,Caldwell,AEK Transport Services LLC,"600 N Plum Street, Princeton, KY 42445 United States","Trucking; General freight and cargo hauling, long-distance, less than truckload",1,2016,37.117029,-87.8823,646709400,"AEK Transport Services, LLC",(270) 625-5806, , ,2022/01/04 00:00:00+00,0,484122, , , , , ,484122,484122,"General Freight Trucking, Long-Distance, Less Than Truckload","General Freight Trucking, Long-Distance LTL",0,0,658
-9541639.37577512,4605594.20441902,70,70,001t0000003snEe,Jefferson,Aero Containers International LLC,"7017 Grand Ln, Louisville, KY 40213 United States",Manufacture and repair containers and fire blankets used in the airline industry.,0,2012,38.185,-85.714,404215306,Aero Containers International LLC,502-653-4251, , ,2022/01/04 00:00:00+00,1,332439, , , , , ,332439,332439,Other Metal Container Manufacturing,Other Metal Container Manufacturing,0,0,343
-9524212.41605755,4609409.14203919,71,71,001t0000003sn5W,Jefferson,Aerotech of Louisville Inc,"2209 Watterson Trl, Louisville, KY 40299 United States",Aviation charging and starting system accessory overhaul and repair.,12,1976,38.211932,-85.557451,366807901,Aerotech of Louisville Inc,502-263-7090,www.aerotechlou.com, ,2022/01/04 00:00:00+00,0,488190, , , , , ,488190,488190,Other Support Activities for Air Transportation,Other Support Activities for Air Transport.,0,0,682
-9340402.61958119,4592364.7692468,72,72,001t0000003skor,Montgomery,Affinity Apparel,"140 Clarence Drive, Mt. Sterling, KY 40353 United States","Distribution center: imagewear retail sales distributor. We provide uniforms for the transportion, security, petroleum industries as well as many other service oriented companies.",55,1991,38.091528,-83.90626,9005,Affinity Apparel,(937) 873-4640,www.affinityapparel.com, ,2021/11/30 00:00:00+00,0,493110, , , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9522400.57491667,4530686.89759777,73,73,001t0000003slGM,Nelson,Affordable Truss Inc,"3191 New Hope Rd, New Haven, KY 40051-6148 United States",roof trusses,25,1995,37.654168,-85.541175,6540,Affordable Truss Inc,502-549-8629,www.affordabletruss.com, ,2021/11/11 00:00:00+00,1,321214,321213, , , , ,321214,321214,Truss Manufacturing,Truss Manufacturing,0,0,217
-9621118.83376354,4431961.14738149,74,74,001t0000003sjVp,Warren,AFNI,"2625 Scottsville Rd Suite 3020, Bowling Green, KY 42104",Call center services,369,2000,36.948711,-86.427976,18,AFNI,(270) 783-6400,www.afniupsourcing.com, ,2022/01/04 00:00:00+00,0,561422, , , , , ,561422,561422,Telemarketing Bureaus and Other Contact Centers,Telemarketing and Other Contact Centers,0,0,856
-9545066.45927044,4615615.32376636,75,75,001t0000003slb4,Jefferson,Against the Grain,"401 E Main Street, Louisville, KY 40202 United States",Craft brewery and brewpub/smokehouse,50,2011,38.255724,-85.744786,522828700,Against the Grain LLC,(502) 515-0174,www.atgbrewery.com,Spent grain.  Generally used as cattle feed.,2022/03/31 00:00:00+00,1,312120, , , , ,312120,312120,312120,Breweries,Breweries,0,0,185
-9564590.56304137,4532715.05251147,76,76,001t0000003sk8G,Hardin,AGC Automotive Americas,"1 Auto Glass Dr, Elizabethtown, KY 42701 United States",Automobile safety glass,636,1988,37.668591,-85.920174,3758,"AGC Flat Glass North America, Inc. dba AGC Automotive Americas Co.",270-769-1221,www.agc-automotive.com, ,2022/01/04 00:00:00+00,1,327215, , , , , ,327215,327215,Glass Product Manufacturing Made of Purchased Glass,Glass Product Mfg. Made of Purchased Glass,0,0,296
-9380743.25339496,4536719.80269605,77,77,001t0000003skna,Madison,"AGC Flat Glass North America, Inc.","201 Duncannon Ln, Richmond, KY 40475-9603",Automotive glass,139,1997,37.697062,-84.268646,6425,"AGC Flat Glass North America, Inc. dba AGC Glass Company North America",859-625-9002,www.agc.com, ,2022/01/04 00:00:00+00,1,327211, , , , , ,327211,327211,Flat Glass Manufacturing,Flat Glass Manufacturing,0,0,293
-9448528.60965233,4607435.63447102,78,78,001t0000003skde,Franklin,AGE International Inc,"229 W Main St Ste 202, Frankfort, KY 40601-1879 United States",Corporate office,5,1999,38.198001,-84.877572,532523900,AGE International Inc,502-223-9874,www.blantonsbourbon.com, ,2022/02/23 00:00:00+00,0,551114,424820, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9511527.11241405,4632571.00756911,79,79,001t0000003sm1h,Oldham,Aggressive Tool & Die Inc,"5 Quality Pl, Buckner, KY 40010 United States","Tool & die, molds",9,1989,38.375232,-85.443497,4177,Aggressive Tool & Die Inc,502-222-5555,www.aggressivetoolinc.com, ,2022/02/23 00:00:00+00,1,333514, , , , , ,333514,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing","Special Tool, Die, Jig, and Fixture Mfg.",0,0,380
-9740865.35503241,4420848.01507577,80,80,001t0000003sl3P,Christian,"Agri-Chem, LLC","1106 W 15th St, Hopkinsville, KY 42240-1804 United States","Blend chemicals, fertilizers and seed.",48,1976,36.868887,-87.503677,21,Agri-Chem Inc,270-886-0141,www.agrichemky.com, ,2021/11/18 00:00:00+00,1,325998, , , , , ,325998,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,Other Miscellaneous Chemical Product Mfg.,0,0,274
-9733167.16435204,4415051.17776032,81,81,001t0000003sjNf,Christian,Ag Spray Equipment,"3303 Pembroke Road, Hopkinsville, KY 42240-8610 United States","Agricultural equipment to include sprayers, applicators, horse trailers along with a complete line of parts.",23,1973,36.827216,-87.434523,1570,Ag Spray Equipment,270-886-0296,www.agspray.com, ,2021/11/11 00:00:00+00,1,333111, , , , , ,333111,333111,Farm Machinery and Equipment Manufacturing,Farm Machinery and Equipment Manufacturing,0,0,363
-9371226.88361032,4578841.17171765,82,82,001t0000003smwX,Clark,AHC Products Inc-AniMedTM,"301 West Broadway, Winchester, KY 40391 United States",Animal feed supplements,36,1999,37.995854,-84.183159,1000160,AHC Products Inc-AniMedTM,859-737-3441,www.animedproducts.com, ,2022/02/21 00:00:00+00,1,325411, , , , , ,325411,325411,Medicinal and Botanical Manufacturing,Medicinal and Botanical Manufacturing,0,0,260
-9740705.50400556,4487406.8645309,83,83,001t0000003sjWa,Hopkins,Ahlstrom-Munksjo,"215 Nebo Rd, Madisonville, KY 42431-8802 United States","Filter paper, roll goods, glass fiber products. Produces filtration media for the transporation market.",138,1974,37.34572,-87.502241,1889,Ahlstrom-Munksjo,270-821-0140,www.ahlstrom-munksjo.com, ,2022/02/18 00:00:00+00,1,322121, , , , , ,322121,322121,Paper (except Newsprint) Mills,"Paper, except Newsprint, Mills",0,0,227
-9412403.75509582,4620077.55601908,84,84,001t0000003sisz,Scott,Aichi Forge,"596 Triport Rd, Georgetown, KY 40324-9529 United States",Steel forgings and powder metal sinter forgings for application in automotive/aircraft engine and suspension components.,287,1985,38.287194,-84.553057,3087,Aichi Forge USA Inc,502-863-7575,www.aichiforge.com, ,2021/12/02 00:00:00+00,1,332111, , , , , ,332111,332111,Iron and Steel Forging,Iron and Steel Forging,0,0,327
-9544852.27954601,4598383.22093183,85,85,001t0000003sj45,Jefferson,AI International Inc,"8055 National Turnpike, Louisville, KY 40214 United States","Design, fabricate and install material handling conveyor systems.",75,2010,38.134066,-85.742862,1000392,AI International Inc,(502) 873-4575,www.avisindustrial.com, ,2021/11/11 00:00:00+00,1,238290,333922, , , , ,238290,238290,Other Building Equipment Contractors,Other Building Equipment Contractors,0,0,130
-9371157.97712167,4582326.60558222,86,86,001t0000003skln,Clark,"Ainak, Inc.","1605 Fortune Dr, Winchester, KY 40391-8106 United States",ISO certified distributor and supplier of automotive industry manufactured component solutions,30,1997,38.020524,-84.18254,6150,Ainak Inc,(859) 737-1600,www.ainak.com, ,2021/11/18 00:00:00+00,1,326299,336390, , , , ,326299,326299,All Other Rubber Product Manufacturing,All Other Rubber Product Manufacturing,0,0,290
-9545458.19194654,4603845.14808736,87,87,001t0000003sks0,Jefferson,Airgas,"5010 Crittenden Dr, Louisville, KY 40209-1701 United States","Distributors of medical and industrial gases, including acetylene, oxygen, argon and nitrogen and all welding supplies.",24,1971,38.172649,-85.748305,7272,Airgas,502-368-3301,www.airgas.com, ,2022/01/04 00:00:00+00,0,493110,454113, , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9562610.18875439,4534620.52686275,88,88,001t0000003smp6,Hardin,Airgas,"304 Peterson Drive, Elizabethtown, KY 42701 United States","Distributor of industrial, medical, and specialty gases and related equipment, safety supplies and MRO products and services to industrial and commercial markets.",9,0,37.682139,-85.902384,65253,Airgas,270-765-2205,www.airgas.com, ,2022/02/21 00:00:00+00,0,493110, , , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9730570.8590535,4413175.96062764,89,89,001t0000003sjJk,Christian,Airgas Inc,"4891 Pembroke Rd, Hopkinsville, KY 42240 United States",Manufacture dry ice from carbon dioxide; liquid CO2; distribution,24,2005,36.813731,-87.4112,14182,Airgas Inc,(270) 475-4424 ext 207,www.airgas.com, ,2022/02/08 00:00:00+00,1,325120,493110, , , , ,325120,325120,Industrial Gas Manufacturing,Industrial Gas Manufacturing,0,0,247
-9833245.42060616,4445790.68634665,90,90,001t0000003skcc,Marshall,Airgas Inc,"2746 Industrial Parkway, Calvert City, KY 42029 United States","Manufacture and distribution of industrial gases.  Bulk oxygen, nitrogen, argon and hydrogen.",12,2016,37.04793,-88.333541,526313103,Airgas Inc,(270) 395-2904,www.airgas.com, ,2022/02/21 00:00:00+00,1,424690,325120, , , , ,424690,424690,Other Chemical and Allied Products Merchant Wholesalers,Other Chemicals Merchant Wholesalers,0,0,561
-9626584.73369011,4433315.7209839,91,91,001t0000003skTU,Warren,Airgas USA LLC,"2950 Industrial Dr, Bowling Green, KY 42101-4100 United States","Suppliers of industrial, medical and specialty gases, and hardgoods, such as welding equipment and related products, as well as technical support for machinery.  Also, inert gas bottling.",40,1988,36.958435,-86.477077,4657,Airgas USA LLC,(270) 842-9486,www.airgas.com, ,2022/01/04 00:00:00+00,1,325120,493110, , , , ,325120,325120,Industrial Gas Manufacturing,Industrial Gas Manufacturing,0,0,247
-9522333.67630136,4608637.31535343,92,92,001t0000003sfA9,Jefferson,Air Hydro Power Inc,"2550 Blankenbaker Pkwy, Louisville, KY 40299-2467","Industrial Distributor of hydraulics, pneumatics, hose & fittings, motion controls, vision & safety systems - with local expertise to effectively apply all of these technologies.",133,1961,38.206484,-85.540574,23,Air Hydro Power,502-451-1000,www.airhydropower.com, ,2021/11/11 00:00:00+00,0,423830, , , , , ,423830,423830,Industrial Machinery and Equipment Merchant Wholesalers,Industrial Machinery Merchant Wholesalers,0,0,531
-9522201.76273033,4608665.08190465,93,93,001t0000003skAz,Jefferson,Air Hydro Power Inc,"2550 Blankenbaker Parkway, Louisville, KY 40299-2467 United States","Specialized industrial distributor and local fabrication of industrial hose, metal hose, teflon hose, expansion joints, industrial belting: specialists in application of fluid",19,1989,38.20668,-85.539389,3927,Louisville Metal Hose,502-361-2300,www.airhydropower.com, ,2021/10/15 00:00:00+00,1,332439, , , , , ,332439,332439,Other Metal Container Manufacturing,Other Metal Container Manufacturing,0,0,343
-9527620.90853953,4610645.6303133,94,94,001t0000003sjGI,Jefferson,Airlines Reporting Corporation,"9410 Bunsen Pkwy Ste 350, Louisville, KY 40220 United States","ARC helps airlines and travel agencies connect, grow and thrive by delivering flexible distribution solutions, innovative technology and access to the world?s most comprehensive air transaction data.",57,1998,38.220659,-85.58807,13407,Airlines Reporting Corporation,(502) 515-4747,www.arccorp.com, ,2021/11/19 00:00:00+00,0,541511, , , , , ,541511,541511,Custom Computer Programming Services,Custom Computer Programming Services,0,0,817
-9464491.72257339,4686654.84280144,95,95,001t0000003skZj,Gallatin,Air Liquide Large Industries,"4831 US Highway 42 W
Campus, Ghent, KY 41045 United States","Industrial oxygen, nitrogen, argon gases",7,1995,38.755111,-85.020971,5106,Air Liquide Large Industries,502-347-5065,www.airliquide.com, ,2022/02/18 00:00:00+00,1,325120,424720, , , , ,325120,325120,Industrial Gas Manufacturing,Industrial Gas Manufacturing,0,0,247
